code,country,prefix,city,latitude,longitude
NL35,NL,35,Utrecht,52.08735581395349,5.076888372093023
NL36,NL,36,Breukelen,52.1733,4.981028125
NL37,NL,37,Soest,52.149496226415096,5.3378509433962265
NL38,NL,38,Putten,52.24357090909091,5.506132727272727
NL39,NL,39,Doorn,52.030518604651164,5.375467441860465
NL40,NL,40,Tiel,51.90425806451613,5.444396774193548
NL41,NL,41,Beesd,51.908699999999996,5.1958843137254895
NL42,NL,42,Oudendijk,51.82205555555555,4.996417777777777
NL43,NL,43,Kamperland,51.569500000000005,3.703761111111111
NL44,NL,44,Goes,51.483653061224494,3.8861061224489792
NL45,NL,45,Hoek,51.310694230769236,3.801986538461539
NL46,NL,46,Halsteren,51.51595454545454,4.262566666666667
NL47,NL,47,Oud Gastel,51.57943043478261,4.498667391304348
NL48,NL,48,Breda,51.56504489795918,4.735177551020408
NL49,NL,49,Oosterhout,51.652405263157895,4.833963157894736
NL50,NL,50,Tilburg,51.546066,5.10791
NL51,NL,51,De Moer,51.623742500000006,5.0052825
NL52,NL,52,'s-Hertogenbosch,51.6923203125,5.269296875
NL53,NL,53,Oss,51.77299459459459,5.461866216216216
NL54,NL,54,Volkel,51.647101923076924,5.673323076923077
NL55,NL,55,Steensel,51.38020789473685,5.369036842105263
NL56,NL,56,Eindhoven,51.45690909090909,5.4763636363636365
NL57,NL,57,Vlierden,51.45225945945946,5.73077027027027
NL58,NL,58,Smakt,51.55627380952381,6.001016666666667
NL59,NL,59,Maasbree,51.381635555555555,6.087542222222222
NL60,NL,60,Kelpen-Oler,51.217480357142854,5.854382142857142
NL61,NL,61,Limbricht,51.01204222222223,5.839986666666666
NL62,NL,62,Cadier en Keer,50.8292875,5.782389583333334
NL63,NL,63,Voerendaal,50.873473913043476,5.911243478260869
NL64,NL,64,Heerlen,50.9016052631579,5.978818421052631
NL65,NL,65,Groesbeek,51.8083875,5.888979166666666
NL66,NL,66,Beuningen,51.86929464285714,5.718732142857143
NL67,NL,67,Ede,52.02539166666667,5.664133333333333
NL68,NL,68,Arnhem,51.980955813953486,5.889718604651163
NL69,NL,69,Angerlo,51.97916956521739,6.09370652173913
NL70,NL,70,Etten,51.92340952380952,6.331954761904761
NL71,NL,71,Lievelde,52.00838064516129,6.637490322580645
NL72,NL,72,Vorden,52.1237225,6.3012275
NL73,NL,73,Apeldoorn,52.20485319148936,5.99663829787234
NL74,NL,74,Holten,52.271418000000004,6.389898
NL75,NL,75,Enschede,52.27202307692308,6.893888461538461
NL76,NL,76,Geesteren,52.41277741935484,6.694056451612903
NL77,NL,77,Collendoorn,52.59849841269841,6.583185714285714
NL78,NL,78,Emmen,52.78735892857143,6.858933928571429
NL79,NL,79,Echten,52.72917397260274,6.38197397260274
NL80,NL,80,Hattemerbroek,52.482719230769234,6.009653846153847
NL81,NL,81,Elshof,52.386026470588234,6.192170588235294
NL82,NL,82,Dronten,52.534051063829786,5.730482978723404
NL83,NL,83,Scheerwolde,52.78220882352941,5.982838235294118
NL84,NL,84,De Knipe,52.9551225,6.017106249999999
NL85,NL,85,Tjerkgaast,52.91675961538461,5.688175
NL86,NL,86,IJlst,53.01308974358974,5.649233333333333
NL87,NL,87,Tjerkwerd,53.04460425531915,5.484631914893616
NL88,NL,88,Sexbierum,53.22826666666666,5.479141176470588
NL89,NL,89,Leeuwarden,53.20125,5.805596153846154
NL90,NL,90,Leeuwarden,53.2057265625,5.7554
NL91,NL,91,Hiaure,53.34876851851852,5.967512962962963
NL92,NL,92,It Heechsân,53.170116393442626,6.0778
NL93,NL,93,Nieuw-Roden,53.123108823529414,6.3933647058823535
NL94,NL,94,Deurze,52.97386296296296,6.601333333333333
NL95,NL,95,Nieuw-Buinen,52.95687222222222,6.935227777777778
NL96,NL,96,Muntendam,53.159408,6.8878639999999995
NL97,NL,97,Groningen,53.22967962962963,6.588383333333333
NL98,NL,98,Oldekerk,53.24737804878048,6.3328
NL99,NL,99,Thesinge,53.27659302325582,6.632579069767441
IT00,IT,00,Rzym,41.91228764367816,12.589864942528736
IT01,IT,01,Viterbo,42.43542745098039,12.10118431372549
IT02,IT,02,Rieti,42.33559761904762,12.908104761904761
IT03,IT,03,Fontana Liri,41.60733764044944,13.564547191011236
IT04,IT,04,Pontinia,41.41565,13.181041666666667
IT05,IT,05,Castel dell'Aquila,42.63919677419355,12.394943548387097
IT06,IT,06,Bastia Umbra,43.04962745098039,12.51168071895425
IT07,IT,07,Tzaramonte/Chiaramonti,40.74895547945206,8.876809589041097
IT08,IT,08,Nùgoro/Nuoro,40.30229863636364,9.31480409090909
IT09,IT,09,Santu 'Èngiu/San Gavino Monreale,39.53694486692015,8.836978326996197
IT10,IT,10,Druento,45.156560081466395,7.5728154786150705
IT11,IT,11,Nus,45.7395544117647,7.436963970588235
IT12,IT,12,Sant'Albano Stura,44.51630920716112,7.737411508951406
IT13,IT,13,Cossato,45.553240611353715,8.170859388646289
IT14,IT,14,Asti,44.89215083798882,8.180950837988828
IT15,IT,15,Castellazzo Bormida,44.86988951310862,8.623225093632959
IT16,IT,16,Bargagli,44.431692500000004,9.083695833333334
IT17,IT,17,Orco Feglino,44.253304132231406,8.305339669421487
IT18,IT,18,Ciabaudo,43.90786396396396,7.825190990990991
IT19,IT,19,Follo,44.14784186046512,9.821172093023256
IT20,IT,20,Mediolan,45.513090514905144,9.18230243902439
IT21,IT,21,Varese,45.80339909502263,8.783019909502261
IT22,IT,22,Torno,45.864049789029536,9.12575611814346
IT23,IT,23,Bema,46.05828105263158,9.612365263157894
IT24,IT,24,Alzano Lombardo,45.74558386167147,9.739301152737752
IT25,IT,25,Lumezzane,45.63496285714286,10.262432727272728
IT26,IT,26,Cappella Cantone,45.237143650793655,9.83589246031746
IT27,IT,27,Sommo,45.115482916666664,9.09412125
IT28,IT,28,Sovazza,45.81149759036145,8.460728514056225
IT29,IT,29,Niviano,44.90557328767123,9.632918493150685
IT30,IT,30,Wenecja,45.50060208333334,12.374897395833335
IT31,IT,31,Giavera del Montello,45.786247509578544,12.204237931034482
IT32,IT,32,Longarone,46.25769491525424,12.168461016949152
IT33,IT,33,Coseano,46.09404202247191,13.034670337078651
IT34,IT,34,Duino Aurisina / Devin - Nabrežina,45.77181440677966,13.629465254237289
IT35,IT,35,Padwa,45.37252808510638,11.823531063829787
IT36,IT,36,Villaverla,45.64568381742739,11.496498340248964
IT37,IT,37,Werona,45.40852919708029,11.042262408759125
IT38,IT,38,Trydent,46.10965891647856,11.112352821670427
IT39,IT,39,Sarntal - Sarentino,46.647175396825396,11.3925623015873
IT40,IT,40,Bolonia,44.4348,11.314316666666667
IT41,IT,41,Maranello,44.508931972789114,10.875335034013606
IT42,IT,42,Albinea,44.62482732919255,10.571971428571429
IT43,IT,43,Fornovo di Taro,44.677312,10.111933333333333
IT44,IT,44,Masi Torello,44.79990084033613,11.807649579831933
IT45,IT,45,Rovigo,45.02184206349206,11.847400793650793
IT46,IT,46,Curtatone,45.112338787878784,10.756752727272728
IT47,IT,47,Roncofreddo,44.03835043478261,12.274212173913044
IT48,IT,48,Russi,44.36377090909091,12.029477272727274
IT50,IT,50,Florencja,43.77944545454545,11.227620833333333
IT51,IT,51,Marliana,43.95162093023256,10.842200775193799
IT52,IT,52,Pieve San Giovanni,43.53040573248408,11.809254777070064
IT53,IT,53,Asciano,43.21117426470588,11.46816911764706
IT54,IT,54,Serricciolo,44.19864134615385,10.03539326923077
IT55,IT,55,Pescaglia,43.98053507853403,10.43080994764398
IT56,IT,56,Cevoli,43.58049221556887,10.629400598802395
IT57,IT,57,Brak danych,43.16711954022988,10.417232183908046
IT58,IT,58,Arcille,42.79833602484472,11.251260248447204
IT59,IT,59,Prato,43.91869534883721,11.088553488372092
IT60,IT,60,Jesi,43.51924102564102,13.192660256410255
IT61,IT,61,Urbino,43.75451644736842,12.732875657894736
IT62,IT,62,Tolentino,43.21473362068966,13.29255172413793
IT63,IT,63,Montedinove,42.96423266666667,13.597929333333333
IT64,IT,64,Teramo,42.65982048192771,13.765780722891567
IT65,IT,65,Pianella,42.36365306122449,14.040078571428571
IT66,IT,66,Sant'Eusanio del Sangro,42.13404457831325,14.377705421686747
IT67,IT,67,Ovindoli,42.13250522088354,13.53169076305221
IT70,IT,70,Adelfia,40.997947524752476,16.88291287128713
IT71,IT,71,Foggia,41.53191414141414,15.475918181818182
IT72,IT,72,Ostuni,40.65631190476191,17.619319047619047
IT73,IT,73,Cutrofiano,40.128115625,18.231490625
IT74,IT,74,Tarent,40.48512452830189,17.284183018867925
IT75,IT,75,Ferrandina,40.42400625,16.450370833333334
IT76,IT,76,Andria,41.229724999999995,16.194216666666666
IT80,IT,80,Portici,40.821879583333335,14.333498333333333
IT81,IT,81,Giano Vetusto,41.20804831932773,14.15903487394958
IT82,IT,82,Torrecuso,41.173081355932204,14.706824576271186
IT83,IT,83,Chiusano di San Domenico,40.95864487804878,14.934481463414633
IT84,IT,84,Albanella,40.47890570071259,15.066081947743468
IT85,IT,85,Calvello,40.472823636363636,15.850979393939394
IT86,IT,86,Duronia,41.65330914285714,14.497269142857144
IT87,IT,87,Bisignano,39.48585127388535,16.25242261146497
IT88,IT,88,Catanzaro,38.954731553398055,16.582621844660196
IT89,IT,89,Terranova Sappo Minulio,38.33651510989011,15.992016483516483
IT90,IT,90,Bolognetta,37.99960879120879,13.499089560439561
IT91,IT,91,Trapani,37.9009914893617,12.666682978723404
IT92,IT,92,Sant'Angelo Muxaro,37.44432203389831,13.504703389830508
IT93,IT,93,Serradifalco,37.45007777777778,13.965392592592593
IT94,IT,94,Leonforte,37.59787931034483,14.392324137931036
IT95,IT,95,Belpasso,37.58744444444444,15.004158823529412
IT96,IT,96,Noto,37.049856097560976,15.06639756097561
IT97,IT,97,Ragusa,36.88496428571428,14.689296428571428
IT98,IT,98,Barcellona Pozzo di Gotto,38.13898396501458,15.212641399416908
ES01,ES,01,Vitoria-Gasteiz,42.84637239488117,-2.723274588665448
ES02,ES,02,Peñas de San Pedro,38.73864522058824,-1.9981654411764704
ES03,ES,03,Mutxamel,38.46187630331753,-0.46426142180094787
ES04,ES,04,Tahal,37.19460730659026,-2.2730716332378225
ES05,ES,05,Muñana,40.58730957943926,-5.036287850467289
ES06,ES,06,Alange,38.73492768595042,-6.239050826446281
ES07,ES,07,Algaida,39.54532330827068,2.8940912280701756
ES08,ES,08,Castellar del Vallès,41.6214020797227,2.041045233968804
ES09,ES,09,Carcedo de Bureba,42.56883333333334,-3.5321283534136545
ES10,ES,10,Serradilla,39.86144371069182,-6.1222801886792455
ES11,ES,11,Medina Sidonia,36.48638102189781,-5.828775547445256
ES12,ES,12,les Useres / Useras,40.1728294117647,-0.19857285067873304
ES13,ES,13,Miguelturra,38.94757222222222,-3.899022222222222
ES14,ES,14,Kordoba,37.74485759637188,-4.655888888888889
ES15,ES,15,Tordoia,43.099739360730595,-8.506313333333333
ES16,ES,16,Villar de Olalla,39.96310089285714,-2.214921130952381
ES17,ES,17,Porqueres,42.12121475694445,2.7232262152777778
ES18,ES,18,Güéjar Sierra,37.14402877094972,-3.4535444134078213
ES19,ES,19,Masegoso de Tajuña,40.82893701550388,-2.708438565891473
ES20,ES,20,Errezil,43.17519636363637,-2.1774857575757576
ES21,ES,21,Valverde del Camino,37.615813924050634,-6.8085664556962024
ES22,ES,22,Sobrarbe,42.28769721871049,-0.005820227560050568
ES23,ES,23,Úbeda,37.9523606060606,-3.391693939393939
ES24,ES,24,Llamas de la Ribera,42.62577676056338,-5.901687112676056
ES25,ES,25,la Baronia de Rialb,42.08630356756757,1.1251913513513512
ES26,ES,26,Sojuela,42.33271709090909,-2.5879003636363636
ES27,ES,27,Lugo,42.94564764705882,-7.494169632352941
ES28,ES,28,Madryt,40.48713244274809,-3.7139320610687023
ES29,ES,29,Malaga,36.761352058823526,-4.568390882352941
ES30,ES,30,Murcia,37.85921448170732,-1.270179268292683
ES31,ES,31,Pampeluna,42.81946522678186,-1.6782411447084233
ES32,ES,32,Rioseco,42.2815866118175,-7.78878990276739
ES33,ES,33,Grau / Grado,43.35590795490135,-5.981728656435953
ES34,ES,34,Bárcena de Campos,42.48406175298805,-4.523834262948207
ES35,ES,35,Brak danych,28.137318336483933,-15.246395935727788
ES36,ES,36,Pontevedra,42.445492237819984,-8.581259372419488
ES37,ES,37,Matilla de los Caños del Río,40.8306157967033,-5.940066758241758
ES38,ES,38,Buenavista del Norte,28.35531964038728,-16.912720885200553
ES39,ES,39,Corvera de Toranzo,43.236389198919895,-3.9716435643564356
ES40,ES,40,Veganzones,41.1808237113402,-3.987426030927835
ES41,ES,41,Carmona,37.423538842975205,-5.7451260330578515
ES42,ES,42,Quintana Redonda,41.637658969465654,-2.5919541984732826
ES43,ES,43,Constantí,41.177840380047506,1.180487648456057
ES44,ES,44,Galve,40.662369009584665,-0.875608626198083
ES45,ES,45,Polán,39.846753505535055,-4.265621033210333
ES46,ES,46,Montserrat,39.354325894736846,-0.6032410526315789
ES47,ES,47,Zaratán,41.64532229965157,-4.804851916376307
ES48,ES,48,Lezama,43.26010255033557,-2.8294351677852347
ES49,ES,49,Ferreruela,41.76573806921676,-6.050055373406193
ES50,ES,50,Épila,41.6169455,-1.2119005
ES51,ES,51,Ceuta,35.8888375,-5.3224625
ES52,ES,52,Melilla,35.29156666666667,-2.9426666666666663
LU11,LU,11,Luksemburg,49.612404347826086,6.127178260869565
LU12,LU,12,Luksemburg,49.61085194805195,6.135359740259741
LU13,LU,13,Luksemburg,49.60901470588235,6.132930882352942
LU14,LU,14,Luksemburg,49.61356923076923,6.130329230769231
LU15,LU,15,Luksemburg,49.61174897959184,6.1257040816326525
LU16,LU,16,Luksemburg,49.60951458333333,6.13845
LU17,LU,17,Luksemburg,49.61607391304347,6.141897826086957
LU18,LU,18,Luksemburg,49.60271551724138,6.132282758620689
LU19,LU,19,Luksemburg,49.608391304347826,6.130502173913044
LU21,LU,21,Luksemburg,49.61296710526316,6.136960526315789
LU22,LU,22,Luksemburg,49.61123243243244,6.128510810810811
LU23,LU,23,Luksemburg,49.61010909090909,6.136187272727272
LU24,LU,24,Luksemburg,49.61124888888889,6.131666666666667
LU25,LU,25,Luksemburg,49.6109813559322,6.1317355932203395
LU26,LU,26,Luksemburg,49.61057592592593,6.133355555555555
LU27,LU,27,Luksemburg,49.60781142857143,6.133417142857143
LU32,LU,32,Bettembourg,49.517673239436625,6.1031957746478875
LU33,LU,33,Bettembourg,49.54603125,6.08835
LU34,LU,34,Dudelange,49.48400125,6.08584375
LU35,LU,35,Dudelange,49.48400759493671,6.08636329113924
LU36,LU,36,Kayl,49.48661555555555,6.037873333333333
LU37,LU,37,Rumelange,49.4655223880597,6.031426865671642
LU38,LU,38,Schifflange,49.50780434782609,6.0132260869565215
LU39,LU,39,Mondercange,49.53330487804878,5.989980487804878
LU40,LU,40,Esch-sur-Alzette,49.498971604938276,5.978898765432099
LU41,LU,41,Esch-sur-Alzette,49.50038307692307,5.979410769230769
LU42,LU,42,Esch-sur-Alzette,49.501820895522386,5.980499999999999
LU43,LU,43,Esch-sur-Alzette,49.50737529411765,5.974585882352941
LU44,LU,44,Belvaux,49.516590721649486,5.936350515463918
LU45,LU,45,Differdange,49.52345,5.894468750000001
LU46,LU,46,Differdange,49.52315842696629,5.894687640449439
LU47,LU,47,Pétange,49.557520000000004,5.8756128571428565
LU48,LU,48,Pétange,49.54698115942029,5.845243478260869
LU49,LU,49,Käerjeng,49.571461904761904,5.922368571428572
LU52,LU,52,Findel,49.61551842105263,6.218444736842105
LU53,LU,53,Oetrange,49.60474821428571,6.253328571428571
LU54,LU,54,Greiveldange,49.57274915254237,6.353705084745763
LU55,LU,55,Remich,49.5466875,6.3674687500000005
LU56,LU,56,Altwies,49.51236181818182,6.277681818181818
LU57,LU,57,Aspelt,49.52809117647058,6.211464705882353
LU58,LU,58,Alzingen,49.57096179775281,6.158015730337079
LU59,LU,59,Itzig,49.58617857142857,6.171428571428572
LU61,LU,61,Junglinster,49.709124242424245,6.241042424242424
LU62,LU,62,Wolper,49.7661,6.336521428571428
LU63,LU,63,Beaufort,49.83428823529412,6.284170588235294
LU64,LU,64,Echternach,49.810469999999995,6.420696250000001
LU65,LU,65,Echternach,49.805768,6.4429
LU66,LU,66,Wasserbillig,49.7165078125,6.4901703125
LU67,LU,67,Grevenmacher,49.67985,6.440427027027027
LU68,LU,68,Wecker,49.702666666666666,6.387088888888889
LU69,LU,69,Ernster,49.66145652173913,6.265104347826087
LU72,LU,72,Walferdange,49.65791212121212,6.129443939393939
LU73,LU,73,Helmdange,49.68488369565217,6.136693478260869
LU74,LU,74,Reckange,49.73826101694915,6.092686440677967
LU75,LU,75,Berschbach,49.748398611111114,6.103119444444444
LU76,LU,76,Heffingen,49.78487777777778,6.2338000000000005
LU77,LU,77,Berg,49.79848787878788,6.080533333333333
LU80,LU,80,Bertrange,49.61489405940594,6.0623900990099004
LU81,LU,81,Bridel,49.655815873015875,6.0793269841269835
LU82,LU,82,Mamer,49.63856703296703,6.0274747252747245
LU83,LU,83,Goetzingen,49.653895959595964,5.9682404040404045
LU84,LU,84,Steinfort,49.67038461538462,5.9009519230769225
LU85,LU,85,Redange-sur-Attert,49.7574052631579,5.887839473684211
LU86,LU,86,Préizerdaul,49.79891111111111,5.9439777777777785
LU87,LU,87,Useldange,49.7686375,5.9833625
LU88,LU,88,Rambrouch,49.836183870967744,5.831574193548387
LU90,LU,90,Ettelbruck,49.84839066666667,6.095956
LU91,LU,91,Feulen,49.86043720930232,6.057991860465116
LU92,LU,92,Diekirch,49.86756746987952,6.158349397590362
LU93,LU,93,Seltz,49.88447272727273,6.176195454545454
LU94,LU,94,Vianden,49.933605,6.1940425
LU95,LU,95,Wiltz,49.96733636363636,5.931094545454545
LU96,LU,96,Lac de la Haute-Sûre,49.947435999999996,5.890014
LU97,LU,97,Clervaux,50.05513035714286,6.0076285714285715
LU98,LU,98,Parc Hosingen,50.007444444444445,6.086672222222223
LU99,LU,99,Binsfeld,50.12609534883722,6.024490697674418
CZ10,CZ,10,Miasto Stołeczne Praga,50.054025,14.539264285714285
CZ11,CZ,11,Miasto Stołeczne Praga,50.08843125,14.41565625
CZ12,CZ,12,Miasto Stołeczne Praga,50.07271,14.42683
CZ13,CZ,13,Miasto Stołeczne Praga,50.086619999999996,14.47988
CZ14,CZ,14,Miasto Stołeczne Praga,50.025908333333334,14.448538333333333
CZ15,CZ,15,Miasto Stołeczne Praga,49.95925434782609,14.368450000000001
CZ16,CZ,16,Miasto Stołeczne Praga,50.09771,14.3608875
CZ17,CZ,17,Miasto Stołeczne Praga,50.1093,14.4424
CZ18,CZ,18,Miasto Stołeczne Praga,50.12115,14.453014285714286
CZ19,CZ,19,Miasto Stołeczne Praga,50.08695652173913,14.518352173913044
CZ25,CZ,25,Mrač,49.814704342723005,14.672853051643193
CZ26,CZ,26,Obořiště,49.72868969465649,14.145291603053435
CZ27,CZ,27,Slaný,50.223407991360695,14.115496328293736
CZ28,CZ,28,Kbel,49.9872874411303,15.143044583987441
CZ29,CZ,29,Mladá Boleslav,50.41654483985765,14.938818505338078
CZ30,CZ,30,Dobřany,49.668872727272735,13.315418181818183
CZ31,CZ,31,Pilzno,49.73863461538462,13.36673076923077
CZ32,CZ,32,Pilzno,49.72771904761904,13.37499523809524
CZ33,CZ,33,Útušice,49.68819499263623,13.396088807069217
CZ34,CZ,34,Chocomyšl,49.47779420803783,13.126555673758865
CZ35,CZ,35,Kaceřov,50.147055056179774,12.51566329588015
CZ36,CZ,36,Doupovské Hradiště,50.20190081300813,12.974757723577236
CZ37,CZ,37,Trzeboń,49.036328771929824,14.749471578947368
CZ38,CZ,38,Žitná u Netolic,49.04047826649418,14.129391591203106
CZ39,CZ,39,Tabor,49.42373009605123,14.722511632870864
CZ40,CZ,40,Děčín,50.76973862928349,14.238995638629284
CZ41,CZ,41,Velké Žernoseky,50.5339,14.070685564304462
CZ43,CZ,43,Všehrdy,50.41053552238806,13.460454925373135
CZ44,CZ,44,Drahomyšl,50.30583622047244,13.644696850393702
CZ46,CZ,46,Liberec,50.734769946808505,15.070688829787233
CZ47,CZ,47,Czeska Lipa,50.6526391959799,14.575776381909547
CZ50,CZ,50,Tereziny Dary,50.342506551059735,15.518343737957611
CZ51,CZ,51,Třebihošť,50.41502307692308,15.7472523573201
CZ53,CZ,53,Chrudim,49.931960105448155,15.801365202108963
CZ54,CZ,54,Úpice,50.505425986842106,15.973359868421051
CZ55,CZ,55,Vestec,50.416778021978025,16.023632967032967
CZ56,CZ,56,Czeska Trzebowa,49.90977183098592,16.44806957746479
CZ57,CZ,57,Kukle,49.79384523809524,16.422063095238094
CZ58,CZ,58,Kochánov,49.546283681214426,15.537935483870967
CZ59,CZ,59,Bobrová,49.495030662983424,16.100091988950275
CZ60,CZ,60,Brno,49.203383333333335,16.592583333333334
CZ61,CZ,61,Brno,49.19546428571429,16.62107142857143
CZ62,CZ,62,Brno,49.205686842105266,16.612578947368423
CZ63,CZ,63,Brno,49.20804285714286,16.577114285714284
CZ64,CZ,64,Brno,49.211,16.584120000000002
CZ66,CZ,66,Omice,49.14994689265537,16.4546406779661
CZ67,CZ,67,Kralice nad Oslavou,49.19620630472855,16.171992119089317
CZ68,CZ,68,Střílky,49.16298333333334,17.202770512820514
CZ69,CZ,69,Mutěnice,48.919857803468204,16.993451445086706
CZ70,CZ,70,Ostrawa,49.81850714285714,18.23295
CZ71,CZ,71,Ostrawa,49.83998695652174,18.313173913043478
CZ72,CZ,72,Ostrawa,49.812746153846156,18.2117
CZ73,CZ,73,Domasłowice Dolne,49.71760165745856,18.473207182320444
CZ74,CZ,74,Skřipov,49.7935409594096,17.938658671586715
CZ75,CZ,75,Býškovice,49.45556937269373,17.702445756457564
CZ76,CZ,76,Zlín,49.23455437262357,17.595742205323194
CZ77,CZ,77,Ołomuniec,49.59383793103448,17.281541379310344
CZ78,CZ,78,Medlov,49.79712395543175,17.05674373259053
CZ79,CZ,79,Jiříkov,49.853534096692115,17.240090330788803
SK01,SK,01,Súľov,49.14876886446886,18.57604468864469
SK02,SK,02,Terchová,49.29753144654088,19.029840880503144
SK03,SK,03,Rużomberk,49.03625619047619,19.239242857142855
SK04,SK,04,Jasov,48.679753563714904,20.96487516198704
SK05,SK,05,Dravce,49.01522523809524,20.51517904761905
SK06,SK,06,Bžany,49.0973923857868,21.634944162436547
SK07,SK,07,Dúbravka,48.61745857605178,21.88376796116505
SK08,SK,08,Geraltov,49.1424331147541,21.240005245901642
SK09,SK,09,Turany nad Ondavou,49.09947525773195,21.651626288659795
SK81,SK,81,Bratysława,48.1504,17.09
SK82,SK,82,Bratysława,48.139055862068965,17.206190344827586
SK83,SK,83,Bratysława,48.208430061349695,17.177706134969323
SK84,SK,84,Bratysława,48.179846534653464,17.035937623762376
SK85,SK,85,Bratysława,48.04750408163266,17.167526530612246
SK90,SK,90,Plavecký Mikuláš,48.52043823529412,17.28509294117647
SK91,SK,91,Ostrov,48.64048632478632,17.777315384615385
SK92,SK,92,Vinohrady nad Váhom,48.322532369942195,17.762495375722544
SK93,SK,93,Úľany nad Žitavou,48.09890218579235,18.240069398907103
SK94,SK,94,Nowe Zamki,47.984752127659576,18.20267340425532
SK95,SK,95,Solčany,48.49472297297297,18.21095304054054
SK96,SK,96,Dubové,48.487260267857145,19.001471875
SK97,SK,97,Brak danych,48.747386473429955,19.121012560386472
SK98,SK,98,Ožďany,48.39134476987448,19.930482845188283
SK99,SK,99,Dolné Plachtince,48.18699268292683,19.322035365853658
AT10,AT,10,Wiedeń,48.205133333333336,16.365288888888887
AT11,AT,11,Wiedeń,48.20345833333334,16.296325
AT12,AT,12,Wiedeń,48.236720000000005,16.3854
AT13,AT,13,Schwechat,48.15,16.5167
AT20,AT,20,Großnondorf,48.6426540229885,16.01711436781609
AT21,AT,21,Garmanns,48.55617542857143,16.479954857142857
AT22,AT,22,Matzen-Raggendorf,48.386624210526314,16.718864210526316
AT23,AT,23,Leopoldsdorf,48.1207734375,16.392403125
AT24,AT,24,Sommerein,48.002835483870975,16.647944086021507
AT25,AT,25,Alland,47.992285567010306,16.11543917525773
AT26,AT,26,Burg-Vöstenhof,47.71244890510949,15.960954014598542
AT27,AT,27,Hohe Wand,47.830885555555554,16.050816666666666
AT28,AT,28,Edlitz,47.58747371134021,16.173201546391752
AT30,AT,30,Neulengbach,48.18217169117647,15.877520588235294
AT31,AT,31,St. Pölten,48.17713461538462,15.656088461538461
AT32,AT,32,Oberndorf an der Melk,48.064118322981365,15.268655279503104
AT33,AT,33,Steinakirchen am Forst,48.090021750663134,15.048018302387268
AT34,AT,34,Kleinschönbichl,48.35275654450262,15.930643979057592
AT35,AT,35,Gföhl,48.53118619246862,15.502826359832635
AT36,AT,36,Pöggstall,48.32711215880893,15.23114665012407
AT37,AT,37,Kühnring,48.64119645390071,15.77648014184397
AT38,AT,38,Thaya,48.85955253456221,15.279246082949308
AT39,AT,39,Zwettl-Niederösterreich,48.63115045045045,15.022972972972973
AT40,AT,40,Pupping,48.34308508158508,14.009696503496505
AT41,AT,41,Arnreit,48.517127599999995,14.014416933333333
AT42,AT,42,Neumarkt im Mühlkreis,48.42284362204724,14.521518897637797
AT43,AT,43,Mollnegg,48.258214242424245,14.715998484848484
AT44,AT,44,Dietach,48.090744642857146,14.427534523809523
